trade_date,ts_code,trade_date,close,open,high,low,Z_close,Z_open,Z_high,Z_low
2014-07-07,000001.SH,20140707,2059.927,2058.128,2064.043,2050.887,-0.3795836205606795,-0.4045248378747556,-0.32251966810668387,-0.5049135841622636
2014-07-08,000001.SH,20140708,2064.021,2058.134,2064.433,2047.204,-0.3313005513811563,-0.4134844051680597,-0.3255489380364668,-0.5660696815211822
2014-07-09,000001.SH,20140709,2038.612,2061.635,2062.474,2037.601,-0.6954171780110903,-0.37192079190956595,-0.3601319951437596,-0.7096227483689337
2014-07-10,000001.SH,20140710,2038.342,2036.54,2045.527,2034.956,-0.7051188605638683,-0.7305328711562123,-0.6037871923585534,-0.7528723788023121
2014-07-11,000001.SH,20140711,2046.961,2033.869,2051.737,2033.004,-0.588082903813055,-0.7732340175512504,-0.5205392344566826,-0.785467115121029
2014-07-14,000001.SH,20140714,2066.646,2047.744,2067.342,2044.901,-0.31384685155616227,-0.5818335939796568,-0.3039791776207731,-0.6221407735749348
2014-07-15,000001.SH,20140715,2070.357,2065.9,2070.358,2059.679,-0.2664350861115436,-0.329844210926084,-0.26642085924934317,-0.41834952065712877
2014-07-16,000001.SH,20140716,2067.276,2068.343,2075.493,2061.572,-0.31453790674906734,-0.2993183607432631,-0.19733171225076007,-0.39589900367231234
2014-07-17,000001.SH,20140717,2055.591,2062.888,2062.888,2046.189,-0.4850556616697226,-0.380734495553324,-0.380734495553324,-0.6194708465164208
2014-07-18,000001.SH,20140718,2059.067,2047.498,2067.233,2045.996,-0.4440432196919825,-0.6105501533320056,-0.3265139933021078,-0.6321677014629856
2014-07-21,000001.SH,20140721,2054.479,2057.767,2061.823,2049.175,-0.5182204120489675,-0.470616764496131,-0.4118940167849673,-0.5950116975174063
2014-07-22,000001.SH,20140722,2075.481,2050.5,2078.085,2049.815,-0.21862176261919952,-0.5812893925647065,-0.1808175710985228,-0.5912340435599689
2014-07-23,000001.SH,20140723,2078.489,2074.195,2088.192,2072.229,-0.17528113043642646,-0.23762456331666004,-0.03440587910039394,-0.26616838936290244
2014-07-24,000001.SH,20140724,2105.062,2079.632,2107.946,2079.632,0.20695704785772534,-0.16262935621239855,0.24887160504758968,-0.16262935621239855
2014-07-25,000001.SH,20140725,2126.614,2108.714,2127.217,2106.714,0.5162458692790767,0.25612668656656695,0.5250085434229682,0.22706309073276712
2014-07-28,000001.SH,20140728,2177.948,2135.249,2181.496,2135.249,1.2521460129935253,0.6334333150670309,1.303556880982081,0.6334333150670309
2014-07-29,000001.SH,20140729,2183.192,2179.826,2193.523,2172.102,1.3167972769881373,1.2681486361668886,1.4661107375717166,1.156514024846825
2014-07-30,000001.SH,20140730,2181.243,2178.179,2194.572,2177.244,1.277910682802302,1.233684449353648,1.470303458793537,1.2201885197601459
2014-07-31,000001.SH,20140731,2201.562,2179.543,2202.126,2173.9,1.5581565200327276,1.2405501881957335,1.5662917655550566,1.1591544603899209
2014-08-01,000001.SH,20140801,2185.303,2194.17,2218.789,2184.641,1.3130763532253422,1.4409539430826301,1.7960028192184734,1.3035291597568075
2014-08-04,000001.SH,20140804,2223.331,2190.036,2224.068,2186.917,1.8405947286067972,1.3631830208650328,1.8511624543495728,1.3184601761001544
2014-08-05,000001.SH,20140805,2219.945,2224.632,2226.838,2206.85,1.7729621792134713,1.8398490601489539,1.8713302761386459,1.5860870552855473
2014-08-06,000001.SH,20140806,2217.465,2212.003,2223.893,2192.993,1.7201046692543593,1.6424446783739641,1.8114994736079246,1.3721560612673485
2014-08-07,000001.SH,20140807,2187.669,2216.659,2220.568,2185.763,1.2860381925474011,1.6980826535816897,1.7536425638329165,1.2589475839675004
2014-08-08,000001.SH,20140808,2194.425,2188.709,2199.578,2180.597,1.372717593807463,1.291298837977283,1.4461169725325984,1.1757514364212387
2014-08-11,000001.SH,20140811,2224.654,2199.433,2225.961,2198.314,1.7870466496557078,1.4283992037790525,1.8056324397417756,1.4124868096655745
2014-08-12,000001.SH,20140812,2221.595,2222.696,2222.979,2210.0,1.7280749285367105,1.743707677884354,1.7477259050100409,1.5634412058428822
2014-08-13,000001.SH,20140813,2222.877,2223.051,2230.991,2202.443,1.7284566456863741,1.730917391750943,1.8432066087203616,1.4394745475058885
2014-08-14,000001.SH,20140814,2206.466,2221.541,2230.894,2204.384,1.4828945336973187,1.69558100377102,1.827538320825694,1.4535205217110228
2014-08-15,000001.SH,20140815,2226.734,2207.226,2230.872,2203.242,1.749976836598692,1.4761557169290918,1.808059253719504,1.4202348977388273
2014-08-18,000001.SH,20140818,2239.466,2229.804,2242.035,2228.134,1.9060249456020744,1.77130299266445,1.9418457587977644,1.7480173725644865
2014-08-19,000001.SH,20140819,2245.33,2242.34,2246.016,2227.925,1.963891317258645,1.9224726142923876,1.973394069845555,1.7227901382861526
2014-08-20,000001.SH,20140820,2240.211,2241.664,2248.939,2233.892,1.8714863177487306,1.8914988284649117,1.9916991143975802,1.7844532446478978
2014-08-21,000001.SH,20140821,2230.458,2239.568,2240.077,2211.63,1.7189475949483797,1.8438067170456818,1.8507829292462885,1.4608962721330159
2014-08-22,000001.SH,20140822,2240.812,2228.974,2243.303,2225.267,1.8406769989727203,1.679530971747564,1.87458599997102,1.6290690421206233
2014-08-25,000001.SH,20140825,2229.274,2241.1,2241.553,2222.009,1.6676113608126584,1.8276962036025355,1.833828322136597,1.5692673406140762
2014-08-26,000001.SH,20140826,2207.106,2225.291,2232.785,2200.618,1.356778775443071,1.6020386143604168,1.7031096747314105,1.2692755675851761
2014-08-27,000001.SH,20140827,2209.465,2207.03,2216.67,2204.048,1.3768214062515796,1.3440982520652005,1.4736470021090189,1.3040241470205194
2014-08-28,000001.SH,20140828,2195.818,2210.484,2219.473,2194.861,1.1839365195979075,1.3805803525808154,1.5011061547547824,1.1711049262415245
2014-08-29,000001.SH,20140829,2217.2,2198.946,2218.696,2193.263,1.4576464682347359,1.2138943860369171,1.4776230823997387,1.1380072882429975
2014-09-01,000001.SH,20140901,2235.511,2220.129,2236.286,2217.685,1.6846420186261422,1.4803183697150843,1.6949365725141987,1.4478539959055268
2014-09-02,000001.SH,20140902,2266.046,2239.684,2267.509,2234.378,2.063214278326925,1.7158776028695455,2.082490264830006,1.645967565695701
2014-09-03,000001.SH,20140903,2288.627,2268.395,2290.547,2268.1,2.325062435577178,2.061226174156937,2.3501002777048408,2.057379214038363
2014-09-04,000001.SH,20140904,2306.862,2290.029,2307.701,2283.277,2.519759564613101,2.3028470849675715,2.530571040310991,2.2158398335823994
2014-09-05,000001.SH,20140905,2326.432,2311.305,2327.557,2307.447,2.719256242143757,2.527217800423978,2.7335382046567966,2.4782401903125977
2014-09-09,000001.SH,20140909,2326.527,2328.426,2331.917,2315.894,2.6703773266800703,2.6941395494142504,2.7378224981056807,2.5373263975949967
2014-09-10,000001.SH,20140910,2318.305,2318.496,2321.908,2306.421,2.5240439859353185,2.5264034274534057,2.5685521942581304,2.3772397817420656
2014-09-11,000001.SH,20140911,2311.679,2315.732,2343.595,2304.602,2.4036243723671267,2.453113825108902,2.793337023170614,2.317210146595213
2014-09-12,000001.SH,20140912,2331.95,2308.346,2331.95,2302.775,2.6039918798528396,2.3196860665794126,2.6039918798528396,2.252584402211244
2014-09-15,000001.SH,20140915,2339.14,2330.187,2340.449,2321.593,2.6416639537493083,2.535333168226865,2.6572103625786276,2.433266065492599
2014-09-16,000001.SH,20140916,2296.555,2341.027,2347.935,2293.869,2.108743299936308,2.6322050753704795,2.7135163261507276,2.077127489340517
2014-09-17,000001.SH,20140917,2307.893,2298.982,2309.048,2282.795,2.2118771221784743,2.1080177314977027,2.2253388656681232,1.919355184426709
2014-09-18,000001.SH,20140918,2315.928,2303.85,2319.875,2297.931,2.2727399402957063,2.1334296944437012,2.3182654859471286,2.0651586772887085
2014-09-19,000001.SH,20140919,2329.451,2312.984,2331.561,2305.517,2.3924650334685262,2.204695733891393,2.4165248635594825,2.1195513020007954
2014-09-22,000001.SH,20140922,2289.866,2323.554,2323.554,2284.378,1.9274649475055023,2.309594553191289,2.309594553191289,1.8652134847887034
2014-09-23,000001.SH,20140923,2309.718,2289.091,2311.525,2289.024,2.137369748853787,1.904705493142936,2.1577519813679467,1.9039497601166777
2014-09-24,000001.SH,20140924,2343.575,2302.231,2345.747,2297.876,2.4925506418691143,2.0303115191534062,2.5168342954715364,1.9816212284358432
2014-09-25,000001.SH,20140925,2345.103,2352.865,2365.154,2336.805,2.485849912421478,2.5719453244772796,2.708253816973261,2.393809236147439
2014-09-26,000001.SH,20140926,2347.718,2339.288,2350.109,2329.955,2.486846374195622,2.3942021673328364,2.5131230406972747,2.29163415041108
2014-09-29,000001.SH,20140929,2357.711,2353.708,2363.059,2346.579,2.5643559092343486,2.5208187107049507,2.622521519460493,2.443282690640974
2014-09-30,000001.SH,20140930,2363.87,2361.318,2365.491,2354.268,2.5906721075041053,2.5632650306919156,2.6080807562159265,2.4875519070532137
2014-10-08,000001.SH,20141008,2382.794,2368.576,2382.794,2354.29,2.7464569233206606,2.5959181432644574,2.7464569233206606,2.4446593859228516
2014-10-09,000001.SH,20141009,2389.371,2383.859,2391.348,2367.111,2.7714639539027837,2.713883735570723,2.7921163653038126,2.538928456792543
2014-10-10,000001.SH,20141010,2374.54,2380.755,2386.277,2365.075,2.5785978573879964,2.642750277968482,2.6997494197939735,2.480898314219164
2014-10-13,000001.SH,20141013,2366.009,2366.426,2366.862,2341.124,2.456375417825306,2.4606324539273023,2.4650834557030135,2.2023314288607816
2014-10-14,000001.SH,20141014,2359.475,2362.802,2380.515,2349.194,2.355305671202382,2.388897618705575,2.5677416722445,2.2515007982597015
2014-10-15,000001.SH,20141015,2373.67,2358.233,2374.808,2344.373,2.460313630449046,2.306312356057419,2.4716664483707707,2.1680434137067035
2014-10-16,000001.SH,20141016,2356.499,2361.13,2389.675,2353.406,2.259418234455181,2.3051641494842454,2.587137188677626,2.2288649813381705
2014-10-17,000001.SH,20141017,2341.184,2352.784,2360.597,2312.826,2.086168276859729,2.1998636811308003,2.2764414564385502,1.8082222187287738
2014-10-20,000001.SH,20141020,2356.728,2346.052,2357.509,2340.459,2.2138494417908685,2.1101023852496597,2.2214390306967022,2.055750822189055
2014-10-21,000001.SH,20141021,2339.657,2355.033,2361.653,2337.551,2.0268460224325433,2.1751416802590993,2.2389890563524784,2.0065344553551006
2014-10-22,000001.SH,20141022,2326.553,2339.223,2352.124,2324.59,1.8865654034415633,2.008110001595656,2.1318706062354282,1.867734144864101
2014-10-23,000001.SH,20141023,2302.418,2322.316,2329.927,2297.33,1.6471156841364092,1.8373686337034048,1.910140530333945,1.598467226633297
2014-10-24,000001.SH,20141024,2302.28,2303.08,2314.875,2296.657,1.6375426810077518,1.6451655524918494,1.7575552639355518,1.5839634230638822
2014-10-27,000001.SH,20141027,2290.437,2293.573,2293.644,2279.836,1.51509533390386,1.5448607103605847,1.5455346075954142,1.4144758326864666
2014-10-28,000001.SH,20141028,2337.871,2294.012,2338.278,2294.012,1.9459619276001707,1.5325902211781621,1.9497979084595982,1.5325902211781621
2014-10-29,000001.SH,20141029,2373.03,2343.72,2381.643,2339.712,2.249098376482462,1.9754709936117312,2.3295061775287103,1.9380537793317645
2014-10-30,000001.SH,20141030,2391.076,2371.891,2397.256,2365.919,2.387844173026746,2.210502423836279,2.444970678629929,2.1552986226287985
2014-10-31,000001.SH,20141031,2420.178,2393.178,2423.596,2384.483,2.6153911314878244,2.3689917229054718,2.646583471433547,2.289641987437935
2014-11-03,000001.SH,20141103,2430.032,2425.225,2436.785,2418.167,2.659059095979657,2.6157979909569558,2.719833433865714,2.55227877330557
2014-11-04,000001.SH,20141104,2430.677,2428.271,2435.223,2417.221,2.6190461571700454,2.59768915803633,2.6593989909447204,2.49960318944632
2014-11-05,000001.SH,20141105,2419.254,2432.169,2434.363,2415.502,2.4766158353472414,2.5898416745460042,2.6090764783556892,2.4437220414119913
2014-11-06,000001.SH,20141106,2425.864,2419.617,2426.89,2401.75,2.4928390074606384,2.43875642177999,2.5017214683071787,2.284075205459169
2014-11-07,000001.SH,20141107,2418.171,2427.898,2454.423,2407.442,2.3885976082802554,2.4718424260176937,2.6988465167430413,2.2967775558997747
2014-11-10,000001.SH,20141110,2473.673,2436.628,2474.156,2428.185,2.8077982570528026,2.4957806467104624,2.8118664040576724,2.4246680894390233
2014-11-11,000001.SH,20141111,2469.673,2483.648,2508.623,2445.96,2.721893579829051,2.837843148158096,3.045058924116437,2.525148526964182
2014-11-12,000001.SH,20141112,2494.476,2454.602,2494.917,2444.814,2.86797549490071,2.542628756787628,2.8715737772778938,2.4627648386291576
2014-11-13,000001.SH,20141113,2485.606,2494.998,2507.743,2471.407,2.742530114742969,2.8180017990220074,2.920417324590189,2.6284306210165957
2014-11-14,000001.SH,20141114,2478.824,2477.966,2481.025,2457.045,2.6402379234745745,2.633439912060769,2.6576766450617346,2.4676809414451566
2014-11-17,000001.SH,20141117,2474.009,2506.864,2508.767,2472.446,2.557460793981437,2.814347353445529,2.8292265232114735,2.545240015030215
2014-11-18,000001.SH,20141118,2456.366,2474.182,2477.052,2449.813,2.381961633067472,2.519676731820592,2.5418614160045565,2.331307892489947
2014-11-19,000001.SH,20141119,2450.986,2452.15,2461.491,2442.71,2.3053873597392553,2.314290643142647,2.385738727567959,2.242085320695911
2014-11-20,000001.SH,20141120,2452.66,2443.276,2458.319,2437.476,2.2840006214298723,2.2129630681858865,2.326839657428138,2.1690566520717454
2014-11-21,000001.SH,20141121,2486.791,2452.635,2488.201,2446.646,2.499885860142193,2.244557537014943,2.5104261147273137,2.1997876187806913
2014-11-24,000001.SH,20141124,2532.879,2505.532,2546.746,2495.521,2.7881403897236057,2.586821739916681,2.890224191123126,2.5131244055393402
2014-11-25,000001.SH,20141125,2567.597,2531.998,2568.381,2527.077,2.976819455590859,2.7193587206657375,2.9824895366656423,2.6837688367766823
2014-11-26,000001.SH,20141126,2604.345,2572.649,2605.07,2570.404,3.1639671091892403,2.939360655471911,3.1691046558495493,2.923451976503102
2014-11-27,000001.SH,20141127,2630.486,2615.367,2631.399,2599.108,3.2655871415665163,3.1607433901407394,3.2719184032274553,3.047994229850261
2014-11-28,000001.SH,20141128,2682.835,2629.626,2683.18,2622.061,3.5245501899013356,3.164813708546265,3.5268826728660114,3.113668103828057
2014-12-01,000001.SH,20141201,2680.155,2691.725,2720.743,2668.841,3.4120444226990183,3.48843828939376,3.680037012276048,3.337340861092765
2014-12-02,000001.SH,20141202,2763.545,2667.82,2777.372,2665.686,3.8309956571302406,3.217683831741407,3.9195854989651977,3.2040112547199415
2014-12-03,000001.SH,20141203,2779.525,2768.678,2824.179,2733.868,3.80376871695871,3.7363075379539907,4.081487117187037,3.5198123188930324
2014-12-04,000001.SH,20141204,2899.456,2783.469,2900.508,2772.432,4.356727217389683,3.663271418866674,4.363016848986724,3.597284095733059
2014-12-05,000001.SH,20141205,2937.647,2926.573,2978.029,2813.052,4.387823446834452,4.324214673490147,4.61977662411364,3.6721529470300776
2014-12-08,000001.SH,20141208,3020.258,2907.815,3041.657,2879.847,4.6314430538697255,4.01387190158842,4.748972869755711,3.860263139931371
2014-12-09,000001.SH,20141209,2856.269,2992.49,3091.324,2834.592,3.6186277333416816,4.347016905245002,4.875493538186273,3.5027183502117087
2014-12-10,000001.SH,20141210,2940.006,2855.94,2946.707,2807.678,3.9247059443003574,3.4892214827706467,3.959418924300721,3.2392113587924984
2014-12-11,000001.SH,20141211,2925.743,2912.346,2965.675,2892.611,3.728026260710888,3.660580561498572,3.929059451794431,3.561226909639569
2014-12-12,000001.SH,20141212,2938.173,2929.36,2962.51,2914.956,3.6732529570741526,3.630095711323228,3.7924312039640093,3.5595593482463714
2014-12-15,000001.SH,20141215,2953.421,2921.446,2960.227,2890.904,3.634974180221646,3.4825569386075212,3.6674167680692067,3.3369704681343824
2014-12-16,000001.SH,20141216,3021.518,2953.811,3021.897,2943.912,3.828111312063422,3.514925054931714,3.829864418706057,3.4691361297194483
2014-12-17,000001.SH,20141217,3061.02,3031.952,3076.599,2993.333,3.8742158075973863,3.743846831432108,3.9440870845919815,3.570641950101197
2014-12-18,000001.SH,20141218,3057.521,3062.801,3089.791,3030.319,3.7353856021506724,3.7583974633671753,3.8760281706083584,3.6168309338151903
2014-12-19,000001.SH,20141219,3108.596,3053.075,3117.527,3018.421,3.8259487822924902,3.5911497871130758,3.863718091669975,3.4445975928271766
2014-12-22,000001.SH,20141222,3127.445,3129.267,3189.867,3090.509,3.777515404847582,3.784997535853315,4.033854362937582,3.625835936775231
2014-12-23,000001.SH,20141223,3032.612,3085.08,3136.838,3025.667,3.300233509050344,3.5109504251821697,3.718815907860204,3.2723416705481037
2014-12-24,000001.SH,20141224,2972.532,3039.206,3050.507,2934.911,2.991566311934216,3.2545014545337128,3.2990680029111448,2.843204386749951
2014-12-25,000001.SH,20141225,3072.536,2992.462,3073.345,2969.874,3.297811551724162,2.988950000699126,3.300932027718607,2.9018235337491354
2014-12-26,000001.SH,20141226,3157.603,3078.005,3164.155,3064.176,3.5203627800064434,3.2210043886678354,3.5450040546622215,3.1689952025849983
2014-12-29,000001.SH,20141229,3168.016,3212.559,3223.86,3126.944,3.4589810992498817,3.6224690298806297,3.6639475361343186,3.308232916889778
2014-12-30,000001.SH,20141230,3165.815,3160.801,3190.299,3130.353,3.3582597944602277,3.340271955357984,3.446096701636002,3.2310390624610728
2014-12-31,000001.SH,20141231,3234.677,3172.597,3239.357,3157.259,3.5017076894243675,3.28440714588742,3.518089238131727,3.2307190702306907
2015-01-05,000001.SH,20150105,3350.519,3258.627,3369.281,3253.883,3.778894957589827,3.4664037917471484,3.8426976744045707,3.450271178562565
2015-01-06,000001.SH,20150106,3351.446,3330.799,3394.224,3303.184,3.664374682613301,3.5960394738652406,3.805956682895402,3.504642331928026
2015-01-07,000001.SH,20150107,3373.954,3326.649,3374.896,3312.211,3.624610081616063,3.472150838597925,3.627646052590021,3.42561862105864
2015-01-08,000001.SH,20150108,3293.456,3371.957,3381.566,3285.095,3.2788688670626875,3.5265297713425894,3.5568449727951257,3.2524909505943067
2015-01-09,000001.SH,20150109,3285.412,3276.965,3404.834,3267.509,3.1742105278364274,3.1480916623525346,3.5434738347877204,3.1188528802978754
2015-01-12,000001.SH,20150112,3229.316,3258.213,3275.185,3191.582,2.9363727947518523,3.0242142478894882,3.0758059405445013,2.821668521204581
2015-01-13,000001.SH,20150113,3235.301,3223.542,3259.386,3214.412,2.892590821368182,2.857434803351998,2.964598023844566,2.8301387369783466
2015-01-14,000001.SH,20150114,3222.437,3242.337,3268.483,3193.978,2.797366267471576,2.855949289817929,2.932919727117816,2.7135866577753522
2015-01-15,000001.SH,20150115,3336.455,3224.07,3337.084,3207.545,3.0612720778235856,2.736484018465391,3.063089862130533,2.6887274434696686
2015-01-16,000001.SH,20150116,3376.495,3343.603,3400.318,3340.49,3.1030190635500623,3.009727491858624,3.1705882327220545,3.0008980907071137
2015-01-19,000001.SH,20150119,3116.351,3189.727,3262.207,3095.066,2.3295343341029393,2.5355628853474217,2.7390756060490156,2.269769319476374
2015-01-20,000001.SH,20150120,3173.052,3114.56,3190.245,3100.477,2.4485632668059147,2.286157486861888,2.4963004372664495,2.247055377189595
2015-01-21,000001.SH,20150121,3323.611,3189.085,3337.004,3178.343,2.809926446217244,2.4419599907705805,2.846560068994976,2.412577598783841
2015-01-22,000001.SH,20150122,3343.344,3327.319,3352.384,3293.978,2.807552165370263,2.7643640215576766,2.831915399071715,2.674508426995716
2015-01-23,000001.SH,20150123,3351.764,3357.096,3406.786,3328.293,2.775604939403588,2.7897693526063136,2.921770420131341,2.713254425097291
2015-01-26,000001.SH,20150126,3383.182,3347.257,3384.798,3321.315,2.8028215330415693,2.708794283956742,2.807051123424898,2.6408957482362516
2015-01-27,000001.SH,20150127,3352.96,3389.853,3390.216,3290.219,2.673939926756679,2.769218995232908,2.770156471227185,2.511906369299517
2015-01-28,000001.SH,20150128,3305.738,3325.722,3354.802,3294.655,2.509557368352016,2.560572217485529,2.634807196108554,2.481264855694555
2015-01-29,000001.SH,20150129,3262.305,3258.997,3286.786,3234.241,2.3622764850281954,2.3539156440917504,2.424151257387661,2.2913458199615717
2015-01-30,000001.SH,20150130,3210.363,3273.747,3288.503,3210.308,2.2003621765738326,2.359233823503291,2.3962196562385416,2.200224319376731
2015-02-02,000001.SH,20150202,3128.3,3148.136,3175.134,3122.572,1.9706695979837685,2.0200660194594913,2.087297547338175,1.9564054972470803
2015-02-03,000001.SH,20150203,3204.907,3156.086,3207.935,3129.732,2.13255113360883,2.0119642293760753,2.1400302337095396,1.946870370705627
2015-02-04,000001.SH,20150204,3174.126,3212.822,3238.982,3171.144,2.0307095983502377,2.1256001992415516,2.1897499335633617,2.0233971171672227
2015-02-05,000001.SH,20150205,3136.531,3251.212,3251.212,3135.819,1.9157450935911988,2.1951807700080823,2.1951807700080823,1.91401020985624
2015-02-06,000001.SH,20150206,3075.907,3120.09,3129.539,3052.939,1.7492429110231675,1.856367784334683,1.8792775670094792,1.693555336838098
2015-02-09,000001.SH,20150209,3095.124,3063.51,3119.034,3049.111,1.7764498126760984,1.7001951633855408,1.8341220042537945,1.6654640096202855
2015-02-10,000001.SH,20150210,3141.593,3090.49,3142.099,3084.253,1.8670191513878878,1.744482363757701,1.8682324581319323,1.7295270393256827
2015-02-11,000001.SH,20150211,3157.704,3145.765,3166.421,3139.052,1.8838112942224823,1.855351762165605,1.9045903997539158,1.839349681698413
2015-02-12,000001.SH,20150212,3173.416,3157.959,3181.766,3134.244,1.8990079591037847,1.8623856920833257,1.9187916124401905,1.8061977473081325
2015-02-13,000001.SH,20150213,3203.827,3186.808,3237.159,3182.794,1.9474117542409413,1.9073588906237053,2.025855966597113,1.8979122607065781
2015-02-16,000001.SH,20150216,3222.363,3206.137,3228.846,3195.884,1.9668249473232806,1.9289036909161783,1.9819761555870088,1.9049417383744531
2015-02-17,000001.SH,20150217,3246.906,3230.884,3255.725,3230.772,1.9990828701405428,1.9619090608678469,2.0195444744331343,1.9616492015095555
2015-02-25,000001.SH,20150225,3228.843,3256.479,3257.223,3215.552,1.9338642562136958,1.9975596244613176,1.999274393385049,1.9032312000775282
2015-02-26,000001.SH,20150226,3298.359,3222.151,3300.616,3202.188,2.0670392074035893,1.8927636247204274,2.0722006076518036,1.8471114168537477
2015-02-27,000001.SH,20150227,3310.303,3296.831,3324.546,3291.007,2.0672569811612003,2.0366916489294247,2.099571561548462,2.023478132382671
2015-03-02,000001.SH,20150302,3336.285,3332.721,3336.76,3298.669,2.0982337212140556,2.0902127366437115,2.099302735712068,2.0135767751988816
2015-03-03,000001.SH,20150303,3263.052,3317.695,3317.695,3260.429,1.910640428814891,2.032801044878803,2.032801044878803,1.904776415200418
2015-03-04,000001.SH,20150304,3279.533,3264.182,3286.588,3250.484,1.9243622827947744,1.8902737237585299,1.9400286748213988,1.859855830352337
2015-03-05,000001.SH,20150305,3248.476,3264.085,3266.638,3221.666,1.834554498574936,1.8690123195374426,1.874648222985279,1.7753697859088582
2015-03-06,000001.SH,20150306,3241.187,3248.036,3266.933,3234.533,1.7985622613102832,1.8136007408124826,1.855093242951927,1.7839519470151113
2015-03-09,000001.SH,20150309,3302.408,3224.314,3307.702,3198.37,1.9106262503420337,1.740162848146257,1.9221819812717402,1.683532345078579
2015-03-10,000001.SH,20150310,3286.068,3289.085,3309.915,3277.095,1.8539498575006679,1.8604992295024794,1.9057174657629181,1.834471065663657
2015-03-11,000001.SH,20150311,3290.9,3289.594,3325.054,3278.471,1.8436552221703444,1.840835531409355,1.9173946695293238,1.8168206613216953
2015-03-12,000001.SH,20150312,3349.323,3314.813,3360.054,3300.488,1.9464471735419158,1.8724057361166593,1.9694706063153278,1.8416713521376147
2015-03-13,000001.SH,20150313,3372.911,3359.488,3391.255,3352.15,1.972931919427165,1.944322385779402,2.0120299813533036,1.928682308456354
2015-03-16,000001.SH,20150316,3449.305,3391.158,3449.305,3377.087,2.1078499462984697,1.9848648212785944,2.1078499462984697,1.9551036350754427
2015-03-17,000001.SH,20150317,3502.847,3469.603,3504.123,3459.694,2.1907542257492336,2.1210192227023206,2.193430855032348,2.100233392321143
2015-03-18,000001.SH,20150318,3577.301,3510.501,3577.662,3503.853,2.3124415969306717,2.1736292805456645,2.313191765287183,2.159814545825192
2015-03-19,000001.SH,20150319,3582.271,3576.019,3600.684,3546.844,2.289130522949797,2.2762571716656783,2.3270443132880025,2.216183591417096
2015-03-20,000001.SH,20150320,3617.318,3587.084,3632.338,3569.38,2.3268967141178023,2.2652039980558394,2.357545142881799,2.229078846069302
2015-03-23,000001.SH,20150323,3687.728,3640.104,3688.249,3635.485,2.4322588107663012,2.3360567699107095,2.433311247841846,2.3267262385250227
2015-03-24,000001.SH,20150324,3691.41,3692.569,3715.873,3600.698,2.402582531230705,2.404901035705788,2.4515191791806217,2.2211190472412996
2015-03-25,000001.SH,20150325,3660.727,3680.953,3693.151,3634.559,2.307353794704023,2.347452809449443,2.371635929288493,2.25547448006652
2015-03-26,000001.SH,20150326,3682.095,3641.942,3707.318,3615.011,2.315742826237162,2.2368453741621526,2.3653040155303153,2.183928100687391
2015-03-27,000001.SH,20150327,3691.096,3686.134,3710.477,3656.831,2.299843250325405,2.290179806189507,2.337587549156086,2.2331125140665287
2015-03-30,000001.SH,20150330,3786.568,3710.612,3795.935,3710.612,2.4467523637247273,2.3003492280513704,2.464807002882296,2.3003492280513704
2015-03-31,000001.SH,20150331,3747.899,3822.987,3835.567,3737.043,2.337364682353561,2.480766422858512,2.504791485392502,2.316632084669221
2015-04-01,000001.SH,20150401,3810.294,3748.34,3817.082,3742.213,2.4189722873951722,2.3018056690251716,2.431809666829843,2.2902183643999177
2015-04-02,000001.SH,20150402,3825.784,3827.689,3835.451,3775.894,2.410495912054436,2.4140624827814428,2.4285946203053426,2.3170910755345497
2015-04-03,000001.SH,20150403,3863.929,3803.383,3864.405,3792.211,2.44273697131214,2.330567408462889,2.443618824975739,2.30986978424078
2015-04-07,000001.SH,20150407,3961.378,3899.42,3961.666,3891.728,2.5784687537218822,2.4650417238082394,2.578995997735813,2.4509599149361687
2015-04-08,000001.SH,20150408,3994.811,3976.532,4000.22,3903.648,2.594229463877677,2.561166340478875,2.604013283258612,2.4293334893492573
2015-04-09,000001.SH,20150409,3957.534,4006.13,4016.396,3900.027,2.4861280573319164,2.5730857601720203,2.5914557448900326,2.383225007343731
2015-04-10,000001.SH,20150410,4034.31,3947.492,4040.348,3929.319,2.5789990834092515,2.425454620107594,2.5896777614416346,2.393314239868691
2015-04-13,000001.SH,20150413,4121.715,4072.723,4128.072,4057.293,2.6844053925059486,2.5988592473566716,2.695505507723003,2.5719165420241006
2015-04-14,000001.SH,20150414,4135.565,4125.782,4168.346,4091.257,2.660391681390296,2.643523204246959,2.7169147877212527,2.5839929810665714
2015-04-15,000001.SH,20150415,4084.163,4135.648,4175.494,4069.007,2.5292528872007143,2.617032270845856,2.6849677340045286,2.503412655317141
2015-04-16,000001.SH,20150416,4194.823,4055.916,4195.305,4031.244,2.6693835335953655,2.4355312581139152,2.6701949887184484,2.3939955303199354
2015-04-17,000001.SH,20150417,4287.296,4254.723,4317.223,4238.91,2.7714337349198734,2.717352546231133,2.8211217505735715,2.6910981073788616
2015-04-20,000001.SH,20150420,4217.077,4301.352,4356.001,4190.681,2.608588844750102,2.7467998835196257,2.836424268660127,2.565299392606994
2015-04-21,000001.SH,20150421,4293.623,4212.185,4294.375,4188.569,2.6843255621858555,2.552513205935645,2.6855427199242605,2.514289273555122
2015-04-22,000001.SH,20150422,4398.494,4304.597,4400.193,4297.951,2.798378258733973,2.6486024200877853,2.8010883469142125,2.6380013335393064
